,Difference de population,Disponibilité alimentaire Kcal,Disponibilité alimentaire Protéine,Proportion Protéine Animale,Disponibilité alimentaire Kcal - volaille,Solde importation - Quantité,Production,PIB,Clusters
1,6.429673119373519,2414.0172413793102,61.04068965517242,0.2621064551200832,24.120689655172413,3.6044988846373958,4.015469208357482,5964.6328094616665,1
2,2.962740502217451,2951.175,83.767,0.41898694751072013,52.375,5.181673469562791,11.077755331688525,13506.268219105468,2
3,1.9626964031203193,2660.7,81.175,0.6146809099488619,195.1,64.32156585346031,5.258476377810801,21903.819790881,3
4,2.3290466737785125,3105.8125,90.03687500000001,0.5245890908870542,136.5625,-3.180990687681254,42.9052326192357,25245.509838843438,4
5,1.773753749051609,3369.78125,106.0403125,0.5773894472482014,94.03125,10.282443688123168,16.005832720009344,46624.099947785435,5
