,Difference de population,Disponibilité alimentaire Kcal,Disponibilité alimentaire Protéine,Proportion Protéine Animale,Disponibilité alimentaire Kcal - volaille,Solde importation - Quantité,Production,PIB,Clusters
1,1.9626964031203193,2660.7,81.175,0.6146809099488619,195.1,64.32156585346031,5.258476377810801,21903.819790881,1
2,0.8557045844617096,3417.56,107.75479999999999,0.5889668501896698,80.88,5.15944930747956,18.0552468057136,38395.75267044789,2
3,5.052500765444109,3199.1428571428573,99.91714285714284,0.5360415796000998,141.0,28.578852190421767,8.686496699636995,76011.05450970531,3
